,ePOS Code,Company Code,Date,ACRA REGISTERED NAME,Brand/Deal Name/Business Name,Sub Domain Link (If Lead is already available in Backend) Fill only when EPOS client,Tele Sales or MR (For KPI - Internal),Name of the Market Researcher,Original Source (Marketing),"Marketing Source (Do not fill anything if the leads are from Hubspot, EPOS clients)",Company Registration date / Date Established,Company Registration Number (UEN),Primary SSIC Code,Secondary SSIC Code,Hubspot ID (Company),Hubspot ID(Deal),Hubspot ID(Contact),Website URL,Business Type,Facebook Page,Instagram URL,Linkedin URL,Tik Tok URL,Ownership Type,Parent Industry Type,Industry Type,Sub Industry,Business model,Presence of Multiple Outlets,Number of Outlets (Write in #),Region,Planning Area,Business Location Type,Registered Address (Block & Street),Registered Address  (Unit #),Registered Address  (Postal code),"Operational Address 
(Block & Street)","Operational Address 
(Unit #)","Operational Address 
(Postal Code)",Operational Address Type,First Name,Last Name,PIC Name 1 Designation,PIC NAME 1 Contact Number,PIC 1 email address,First Name 2,Last Name 2,PIC Name 2 Designation,PIC NAME 2 Contact Number,PIC 2 email address,First Name 3,Last Name 3,PIC Name Designation 3,PIC NAME 3 Contact Number,PIC 3 email address,FB/Insta/Tik Tok/Linkedin Contact,Current ePOS Client ?,"If ePOS Client, which product they are using?",Is this deal part of the Gov List?,Source from Market Researcher,Contact Number from Lusha?,Phone number Verified ?
307,,,2025-11-18,ICROSS ADVENTURE PTE. LTD.,ICROSS ADVENTURE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,08-04-2024,202413653N,85509,82303,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,130 JURONG GATEWAY ROAD,227,600130,,227,600130,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
308,,,2025-11-18,ZESTERRIFIC! PTE. LTD.,ZESTERRIFIC,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,20-08-2013,201322490R,85509,0,,,,https://zesterrific.com/,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,477A CHANGI ROAD,,419893,"477A, CHANGI ROAD, #2 Singapore 419893",,419893,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
309,,,2025-11-18,THE MAKAN MENTOR PRIVATE LIMITED,THE MAKAN MENTOR,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,05-05-2025,202519422W,85509,59112,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,173 HOUGANG AVENUE 1,1463,530173,173 HOUGANG AVENUE 1 10-1463 Singapore 530173,1463,530173,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
310,,,2025-11-18,LANGTU EDUCATION PTE. LTD.,LANGTU EDUCATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,12-10-2019,201934371Z,85501,0,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Industry-Specific Vocational & Professional Training,"B2C, Offline",,,,,,317 OUTRAM ROAD,30,169075,317 OUTRAM ROAD CONCORDE SHOPPING CENTRE 02-30 Singapore 169075,30,169075,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
311,,,2025-11-18,FINANCIAL CAREER PARTNERS PTE. LTD.,FINANCIAL CAREER PARTNERS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,22-01-2025,202504272M,85509,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,160 ROBINSON ROAD,04,68914,160 Robinson Road Business Federation Center Virtual Business Address 14-04 Singapore 068914,04,68914,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
312,,,2025-11-18,MUSIC WITH ME,MUSIC WITH ME,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,22-11-2024,53494945B,85509,47742,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,42 KIM YAM ROAD,04,239347,42 KIM YAM ROAD OLEANAS RESIDENCE 18-04 Singapore 239347,04,239347,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
313,,,2025-11-18,OVERSEAS EDU CONSULTANCY PTE. LTD.,OVERSEAS EDU CONSULTANCY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,29-10-2022,202238356N,85509,0,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,48 LAKESIDE DRIVE,29,648305,10 ANSON ROAD INTERNATIONAL PLAZA 19-14 Singapore 079903,29,648305,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
314,,,2025-11-18,FUN MATHS PTE. LTD.,FUN MATHS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,09-10-2014,201430093Z,85509,0,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,71 LORONG GAMBIR,,536618,913 LORONG 1 TOA PAYOH OLEANDER TOWERS 25-05 Singapore 319772,,536618,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
315,,,2025-11-18,ASPIRE INTERNATIONAL SERVICES,ASPIRE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,06-03-2024,53482121M,85509,82301,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,472 CHOA CHU KANG AVENUE 3,147,680472,472 CHOA CHU KANG AVENUE 3 11-147 Singapore 680472,147,680472,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
316,,,2025-11-18,GLOBAL GOLDEN EAGLE PTE. LTD.,GOLDEN EAGLE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,16-07-2008,200813909D,85501,0,,,,https://www.rgei.com/,SME,,,,,LOCAL COMPANY,Others,Educational,Industry-Specific Vocational & Professional Training,"B2C, Offline",,,,,,3791 JALAN BUKIT MERAH,18,159471,3791 JALAN BUKIT MERAH E-CENTRE @ REDHILL 10-18 Singapore 159471,18,159471,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
317,,,2025-11-18,TREASUREINU,TREASUREINU,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,21-04-2009,53140939B,85502,85501,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Industry-Specific Vocational & Professional Training,"B2C, Offline",,,,,,36B LENGKONG TIGA,,417459,31 JURONG WEST STREET 41 THE LAKESHORE 02-17 Singapore 649412,,417459,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
318,,,2025-11-18,J EDUCATION,J EDUCATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,04-08-2022,53454177A,85509,0,,,,https://jeducation.com/,SME,https://www.facebook.com/JeducationTravel/,https://www.instagram.com/jeducation.studyinjapan/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,170 UPPER BUKIT TIMAH ROAD,38,588179,170 UPPER BUKIT TIMAH ROAD BUKIT TIMAH SHOPPING CENTRE 04-38 Singapore 588179,38,588179,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
319,,,2025-11-18,NTUC MY FIRST SKOOL LIMITED,NTUC MY FIRST SKOOL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,24-03-2023,202311209C,88911,0,,,,https://www.mycareersfuture.gov.sg/job/education-training/preschool-teacher-tengah-ntuc-first-skool-864bd1fbb02028642a0f48e18fc4871e,Startbud,,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,229 MOUNTBATTEN ROAD,08,398007,229 MOUNTBATTEN ROAD MOUNTBATTEN SQUARE 02-08 Singapore 398007,08,398007,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
320,,,2025-11-18,SINGAPORE SPONTANEOUS MATH PTE. LTD.,SPONTANEOUS MATH,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,23-01-2018,201802847H,85509,0,,,,https://spontaneousmath.com/,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,10 ANSON ROAD,18,79903,10 ANSON ROAD INTERNATIONAL PLAZA 27-18 Singapore 079903,18,79903,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
321,,,2025-11-18,JOLLY MINDS LEARNING CENTRE,JOLLY MINDS LEARNING CENTRE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,16-03-2025,53501182B,85509,85213,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,271 PASIR RIS STREET 21,463,510271,271 PASIR RIS STREET 21 3-463 Singapore 510271,463,510271,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
322,,,2025-11-18,EDUVILLE PTE. LTD.,EDUVILLE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,05-02-2025,202504921Z,85509,0,,,,,Startbud,https://www.facebook.com/BLOCK71Singapore/photos/turning-ideas-into-impact-meet-sanjay-muthukumaran-co-founder-ceo-of-eduville-an/1190315723094460/,https://www.instagram.com/nesunicon/p/DEe9PyfzYO9/,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,160 ROBINSON ROAD,04,068914,160 Robinson Road Business Federation Center Virtual Business Address 14-04 Singapore 068914,04,068914,,,,,,eduvilletuition@gmail.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
323,,,2025-11-18,EFFECTIVE EDUCATION,EFFECTIVE EDUCATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,08-06-2011,53193215W,85509,0,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,1 TAMPINES STREET 86,04,528583,470B UPPER SERANGOON CRESCENT HOUGANG PARKVIEW 10-326 Singapore 532470,04,528583,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
324,,,2025-11-18,SHER CULINARY CONSULTANCY,SHER CULINARY CONSULTANCY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,30-04-2024,53484834J,85509,82303,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,8 JALAN RUMAH TINGGI,463,150008,8 JALAN RUMAH TINGGI RUMAH TINGGI VIEW 03-463 Singapore 150008,463,150008,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
325,,,2025-11-18,REHAB NOW SG PTE. LTD.,REHAB NOW,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,27-12-2022,202245901M,88991,86909,,,,,Startbud,,,https://sg.linkedin.com/company/sg-rehab-pte-ltd,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,9 TAGORE LANE,02,787472,9 TAGORE LANE 9 @ TAGORE B1-02 Singapore 787472,02,787472,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
326,,,2025-11-18,LUFORWARD EDUCATION PTE. LTD.,LUFORWARD EDUCATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,12-08-2025,202535334H,85509,85409,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,60 PAYA LEBAR ROAD,07,409051,60 PAYA LEBAR ROAD PAYA LEBAR SQUARE 05-07 Singapore 409051,07,409051,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
327,,,2025-11-18,HIART PTE. LTD.,HIART,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,06-08-2010,201016620M,85509,85408,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,1 MARINE PARADE CENTRAL,03,449408,,03,449408,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
328,,,2025-11-18,AVENUE MENTOR,AVENUE MENTOR,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,15-07-2014,53267746C,85509,62011,,,,,SME,https://www.facebook.com/lifessimpletreasuresdtw/,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,506A SERANGOON NORTH AVENUE 4,452,551506,506A SERANGOON NORTH AVENUE 4 12-452 Singapore 551506,452,551506,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
329,,,2025-11-18,SINGAPORE EDUCATION ACCREDITATION ASSOCIATION LTD.,EDUCATION ACCREDITATION ASSOCIATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,22-08-2024,202434427D,85502,85509,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Industry-Specific Vocational & Professional Training,"B2C, Offline",,,,,,7500A BEACH ROAD,307,199591,7500A BEACH ROAD THE PLAZA 04-307 Singapore 199591,307,199591,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
330,,,2025-11-18,PREMIER MALAY TUITION,PREMIER MALAY TUITION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,04-07-2025,53506495X,85509,0,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,740 WOODLANDS CIRCLE,415,730740,740 WOODLANDS CIRCLE 12-415 Singapore 730740,415,730740,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
331,,,2025-11-18,SKILLEDB LEARNING SOLUTIONS PTE. LTD.,SKILLEDB LEARNING,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,12-12-2024,202450730N,85509,85501,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,22 BOON KENG ROAD,21,330022,10 JALAN BESAR SIM LIM TOWER 15-02 Singapore 208787,21,330022,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
332,,,2025-11-18,CHINESE TUITION,CHINESE TUITION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,05-12-2008,53130611M,85509,0,,,,https://haochinesetuition.com/,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,450D TAMPINES STREET 42,410,524450,450D TAMPINES STREET 42 02-410 Singapore 524450,410,524450,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
333,,,2025-11-18,IOP LLP,IOP,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,19-12-2008,T08LL1593D,88911,0,,,,https://www.ioptechnologies.com/,SME,https://www.facebook.com/ioptechnologies,,https://in.linkedin.com/in/mahesha-cukkemane-a9478b4,,LIMITED LIABILITY PARTNERSHIP,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,6 HARPER ROAD,04,369674,6 HARPER ROAD LEONG HUAT BUILDING 05-04 Singapore 369674,04,369674,,,,,,iop.support@ioptechnologies.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
334,,,2025-11-18,CRUCIBLE SERANGOON EDUCATION CENTRE PTE. LTD.,CRUCIBLE SERANGOON EDUCATION CENTRE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,18-07-2024,202429241W,85509,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,301 SERANGOON AVENUE 2,328,550301,301 SERANGOON AVENUE 2 CHUAN VILLAGE 01-328 Singapore 550301,328,550301,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
335,,,2025-11-18,LAUBO PTE. LTD.,LAUBO,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,01-07-2025,202528307N,85509,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,400 ORCHARD ROAD,10,238875,400 ORCHARD ROAD ORCHARD TOWERS 06-10 Singapore 238875,10,238875,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
336,,,2025-11-18,THE HYDRONAUTS PTE. LTD.,THE HYDRONAUTS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,01-07-2013,201317631D,85509,82303,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,655C PUNGGOL EAST,770,823655,655C PUNGGOL EAST 01-770 Singapore 823655,770,823655,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
337,,,2025-11-18,HOE SENG CONSULTING SERVICES,HOE SENG CONSULTING,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,28-04-2025,53503177K,85509,0,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,3014A UBI ROAD 1,08,408703,3014A UBI ROAD 1 04-08 Singapore 408703,08,408703,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
338,,,2025-11-18,LIBERTY AXIA PTE. LTD.,LIBERTY AXIA,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,22-06-2020,202017371E,85509,0,,,,https://libertyaxia.com/,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,180B BENCOOLEN STREET,03,189648,180B BENCOOLEN STREET THE BENCOOLEN 04-03 Singapore 189648,03,189648,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
339,,,2025-11-18,LUMORA EDUCATION PTE. LTD.,LUMORA EDUCATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,31-05-2025,202523808R,85509,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,306 WOODLANDS STREET 31,35,730306,306 WOODLANDS STREET 31 FUCHUN NEIGHBOURHOOD CENTRE 01-35 Singapore 730306,35,730306,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
340,,,2025-11-18,LISTEN WITHOUT PREJUDICE,LISTEN WITHOUT PREJUDICE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,10-01-2012,53206582D,88991,0,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,263 WATERLOO STREET,214,180263,263 WATERLOO STREET 10-214 Singapore 180263,214,180263,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
341,,,2025-11-18,AW CASTLE PTE. LTD.,AW CASTLE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,23-11-2022,202241859D,85403,64202,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tertiary Education,"B2C, Offline",,,,,,80 TUAS AVENUE 1,,639525,80 TUAS AVENUE 1 Singapore 639525,,639525,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
342,,,2025-11-18,ZAS EAST PRIVATE LIMITED,ZAS EAST,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,16-05-2024,202419746G,85509,47610,,,,https://www.mycareersfuture.gov.sg/job/education-training/tuition-centre-chinese-teacher-zas-east-360f93da5bcf07297e5dcf0b0843e3b8,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,11 TANJONG KATONG ROAD,45,437157,7 WALLICH STREET TANJONG PAGAR CENTRE B2-17 Singapore 078884,45,437157,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
343,,,2025-11-18,UBAO PTE. LTD.,UBAO,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,21-06-2021,202121700G,85509,0,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,33 JALAN BAHAGIA,250,320033,33 JALAN BAHAGIA WHAMPOA GARDENS 04-250 Singapore 320033,250,320033,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
344,,,2025-11-18,THE MATH SOLUTION.SG PTE. LTD.,THE MATH,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,27-02-2024,202407566M,85509,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,21 HOUGANG STREET 51,23,538719,230 HOUGANG AVENUE 1 10-216 Singapore 530230,23,538719,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
345,,,2025-11-18,NHC TRAINING CONSULTANCY,NHC TRAINING CONSULTANCY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,03-07-2022,53452680B,85403,0,,,,https://www.nhcinc.org/,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tertiary Education,"B2C, Offline",,,,,,643 JURONG WEST STREET 61,70,640643,643 JURONG WEST STREET 61 10-70 Singapore 640643,70,640643,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
346,,,2025-11-18,COGNITIVEBYTAP LLP,COGNITIVEBYTAP,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,12-06-2025,T25LL0639G,85509,0,,,,,Startbud,,,,,LIMITED LIABILITY PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,47 NORMANTON PARK,15,119028,47 NORMANTON PARK NORMANTON PARK 22-15 Singapore 119028,15,119028,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
347,,,2025-11-18,GREATER THAN TWO COUNSELLING AND THERAPY,GREATER THAN TWO COUNSELLING AND THERAPY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,05-02-2022,53446074K,88991,0,,,,https://greaterthan2.com/,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,10 ANSON ROAD,14,079903,10 ANSON ROAD INTERNATIONAL PLAZA 03-14 Singapore 079903,14,079903,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
348,,,2025-11-18,YOM SHO INTERNATIONAL (S) PTE. LTD.,YOM SHO S,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,18-07-2023,202328283K,85501,55900,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Industry-Specific Vocational & Professional Training,"B2C, Offline",,,,,,804 KING GEORGE'S AVENUE,148,200804,804 KING GEORGE'S AVENUE JALAN BESAR PLAZA 11-148 Singapore 200804,148,200804,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
349,,,2025-11-18,ORIENTAL STANDARD PTE. LTD.,ORIENTAL STANDARD,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,10-03-2025,202510482G,85509,0,,,,https://www.oristand.com/,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,10 ANSON ROAD,15,079903,10 ANSON ROAD INTERNATIONAL PLAZA 33-15 Singapore 079903,15,079903,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
350,,,2025-11-18,TL EDUCATION GROUP PRIVATE LIMITED,TL EDUCATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,21-08-2025,202537055N,85509,85409,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,144 UPPER BUKIT TIMAH ROAD,04,588177,144 UPPER BUKIT TIMAH ROAD BEAUTY WORLD CENTRE B1-04 Singapore 588177,04,588177,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
351,,,2025-11-18,CLEARWATERS.COM,CLEARWATERSCOM,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,26-10-2024,53493712L,88991,66199,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,52 BUTTERFLY AVENUE,,349814,52 BUTTERFLY AVENUE SENNETT ESTATE Singapore 349814,,349814,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
352,,,2025-11-18,ERISON CONSULTANCY PTE. LTD.,ERISON CONSULTANCY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,12-06-2023,202323025E,85509,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,10 WOODLANDS SQUARE,56,737714,120B CANBERRA CRESCENT EASTWAVE @ CANBERRA 03-365 Singapore 752120,56,737714,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
353,,,2025-11-18,BYR EDUCATION PTE. LTD.,BYR EDUCATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,28-12-2023,202350624G,88911,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,6 RAFFLES BOULEVARD,100,039594,6 RAFFLES BOULEVARD MARINA SQUARE 04-100 Singapore 039594,100,039594,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
354,,,2025-11-18,BROOKES BUSINESS CONSULTANCY PTE. LTD.,BROOKES BUSINESS CONSULTANCY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,22-10-2008,200820399Z,85501,70209,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Industry-Specific Vocational & Professional Training,"B2C, Offline",,,,,,306 CHOA CHU KANG AVENUE 4,685,680306,306 CHOA CHU KANG AVENUE 4 CHING SHINE INDUSTRIAL BUILDING 12-685 Singapore 680306,685,680306,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
355,,,2025-11-18,FLASH EDUCATION PTE. LTD.,FLASH EDUCATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,03-11-2022,202239163C,85509,0,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,57 HOUGANG AVENUE 7,81,533821,57 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES 04-81 Singapore 533821,81,533821,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
356,,,2025-11-18,UPWARD LLP,UPWARD,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,10-10-2013,T13LL1936C,85509,0,,,,https://upwardexim.com/,SME,https://www.facebook.com/upwardexim/,,,,LIMITED LIABILITY PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,626 UPPER THOMSON ROAD,22,787130,626 UPPER THOMSON ROAD MEADOWS @ PEIRCE 04-22 Singapore 787130,22,787130,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
